Time,100uM_OA,SCDi
0.0,0.0,0.0
0.7168458781362007,0.31266935251523614,0.18283307647410477
1.4336917562724014,0.45307298937424445,0.29505892022116187
2.150537634408602,0.5047345755201594,0.362808729322818
2.867383512544803,0.5388884827978921,0.42906530581212626
3.5842293906810037,,0.4549959641012674
4.301075268817204,,0.49494838426012105
5.017921146953405,,0.48585935490986315
5.734767025089606,,0.5209804527241223
6.451612903225806,,0.5432658478410293
